0,1,2,acc,loss,val_acc,val_loss,model_type,layer_type,config_type,tslot,dimen,time,exp
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.8482681702589616e-05,0.0,0.0002235637221019715,CLSTM,15,"(3, 7, 5)",3,1,0.08493661880493164,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.6697485484182835e-05,0.0,0.00021478546841535717,CLSTM,15,"(3, 7, 5)",3,1,0.0892641544342041,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.8562302506761625e-05,0.0,0.0002077446988550946,CLSTM,15,"(3, 7, 5)",3,1,0.08268284797668457,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.5749715607380494e-05,0.0,0.0002031339827226475,CLSTM,15,"(3, 7, 5)",3,1,0.09360957145690918,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.60406338586472e-05,0.0,0.00020319024042692035,CLSTM,15,"(3, 7, 5)",3,1,0.09539651870727539,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.7576817703666165e-05,0.0,0.00020777514146175236,CLSTM,15,"(3, 7, 5)",3,1,0.08764123916625977,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.481751627987251e-05,0.0,0.0002131731598637998,CLSTM,15,"(3, 7, 5)",3,1,0.10210394859313965,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.5792509152088314e-05,0.0,0.00021959205332677811,CLSTM,15,"(3, 7, 5)",3,1,0.09462618827819824,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.69571935152635e-05,0.0,0.0002250281540909782,CLSTM,15,"(3, 7, 5)",3,1,0.09639430046081543,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.7766330933663994e-05,0.0,0.00022565019025932997,CLSTM,15,"(3, 7, 5)",3,1,0.08712124824523926,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.6856636143056676e-05,0.0,0.0002223291085101664,CLSTM,15,"(3, 7, 5)",3,1,0.08613777160644531,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.5131106415065005e-05,0.0,0.0002167276688851416,CLSTM,15,"(3, 7, 5)",3,1,0.08218765258789062,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.409620330785401e-05,0.0,0.00021043141896370798,CLSTM,15,"(3, 7, 5)",3,1,0.07775378227233887,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.720356835401617e-05,0.0,0.0002059218822978437,CLSTM,15,"(3, 7, 5)",3,1,0.08407998085021973,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.666285556391813e-05,0.0,0.00020592795044649392,CLSTM,15,"(3, 7, 5)",3,1,0.14089417457580566,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.839003693428822e-05,0.0,0.00020861967641394585,CLSTM,15,"(3, 7, 5)",3,1,0.12442851066589355,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.623164229793474e-05,0.0,0.00021237757755443454,CLSTM,15,"(3, 7, 5)",3,1,0.11672091484069824,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.804889274761081e-05,0.0,0.00021466606995090842,CLSTM,15,"(3, 7, 5)",3,1,0.13739323616027832,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.6450481275096536e-05,0.0,0.00021348506561480463,CLSTM,15,"(3, 7, 5)",3,1,0.0898735523223877,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.4186512493761256e-05,0.0,0.00021014535741414875,CLSTM,15,"(3, 7, 5)",3,1,0.07861614227294922,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.853337329928763e-05,0.0,0.0002123409358318895,CLSTM,15,"(3, 7, 5)",3,1,0.07680702209472656,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.4142783988500014e-05,0.0,0.0002167463826481253,CLSTM,15,"(3, 7, 5)",3,1,0.07583379745483398,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.5005028621526435e-05,0.0,0.00021927304624114186,CLSTM,15,"(3, 7, 5)",3,1,0.08348298072814941,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.534088682499714e-05,0.0,0.00021814342471770942,CLSTM,15,"(3, 7, 5)",3,1,0.13435959815979004,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.601470234571025e-05,0.0,0.00021328515140339732,CLSTM,15,"(3, 7, 5)",3,1,0.12075591087341309,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.4974556911038235e-05,0.0,0.000210961137781851,CLSTM,15,"(3, 7, 5)",3,1,0.07837247848510742,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.62942591891624e-05,0.0,0.00020958326058462262,CLSTM,15,"(3, 7, 5)",3,1,0.11014747619628906,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.6738802009494975e-05,0.0,0.00021141336765140295,CLSTM,15,"(3, 7, 5)",3,1,0.12644219398498535,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.449741780059412e-05,0.0,0.00021451280917972326,CLSTM,15,"(3, 7, 5)",3,1,0.08635854721069336,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.552258567651734e-05,0.0,0.00021678800112567842,CLSTM,15,"(3, 7, 5)",3,1,0.11603808403015137,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.67108550562989e-05,0.0,0.00021495562396012247,CLSTM,15,"(3, 7, 5)",3,1,0.14333009719848633,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.713423211593181e-05,0.0,0.00021514527907129377,CLSTM,15,"(3, 7, 5)",3,1,0.07741522789001465,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.5301090974826366e-05,0.0,0.00021334050688892603,CLSTM,15,"(3, 7, 5)",3,1,0.0829629898071289,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.600538911996409e-05,0.0,0.00021232273138593882,CLSTM,15,"(3, 7, 5)",3,1,0.0740046501159668,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.6916266253683716e-05,0.0,0.00020825513638556004,CLSTM,15,"(3, 7, 5)",3,1,0.07843494415283203,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.662601375253871e-05,0.0,0.00020581361604854465,CLSTM,15,"(3, 7, 5)",3,1,0.12798714637756348,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.442568413447589e-05,0.0,0.00020756707817781717,CLSTM,15,"(3, 7, 5)",3,1,0.1448194980621338,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.569919863366522e-05,0.0,0.00021276265033520758,CLSTM,15,"(3, 7, 5)",3,1,0.07853531837463379,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.454109173617326e-05,0.0,0.00021749758161604404,CLSTM,15,"(3, 7, 5)",3,1,0.08335089683532715,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.492172618280165e-05,0.0,0.0002180827286792919,CLSTM,15,"(3, 7, 5)",3,1,0.07867217063903809,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.4300621337024495e-05,0.0,0.00021566342911683023,CLSTM,15,"(3, 7, 5)",3,1,0.08249092102050781,0
"3    [11, 139, 199]
Name: 0, dtype: object","3    [140, 178, 190, 117, 167, 48, 193]
Name: 1, dtype: object","3    [107, 155, 79, 57, 73]
Name: 2, dtype: object",0.0,3.390206620679237e-05,0.0,0.00021095604461152107,CLSTM,15,"(3, 7, 5)",3,1,0.077667236328125,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,0.0002673005510587245,0.0,0.0003583482757676393,LSTM,12,"(5, 7)",3,1,8.593873977661133,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,7.150819146772847e-05,0.0,0.00012306195276323706,LSTM,12,"(5, 7)",3,1,0.0911705493927002,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,9.668944403529167e-05,0.0,0.00012181836791569367,LSTM,12,"(5, 7)",3,1,0.08753395080566406,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,9.666713594924659e-05,0.0,0.0001587951701367274,LSTM,12,"(5, 7)",3,1,0.09440946578979492,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,5.677084845956415e-05,0.0,0.00023794767912477255,LSTM,12,"(5, 7)",3,1,0.08662772178649902,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.718803393188864e-05,0.0,0.0002864962734747678,LSTM,12,"(5, 7)",3,1,0.08461689949035645,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,5.2147723181406036e-05,0.0,0.0002709533437155187,LSTM,12,"(5, 7)",3,1,0.08832931518554688,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.83814837934915e-05,0.0,0.00022748118499293923,LSTM,12,"(5, 7)",3,1,0.08279275894165039,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.1453873564023525e-05,0.0,0.00018702172383200377,LSTM,12,"(5, 7)",3,1,0.08192801475524902,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.691033609560691e-05,0.0,0.00017249523079954088,LSTM,12,"(5, 7)",3,1,0.08708739280700684,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.930710929329507e-05,0.0,0.00018285290570929646,LSTM,12,"(5, 7)",3,1,0.08167815208435059,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.3207750422880054e-05,0.0,0.00020626910554710776,LSTM,12,"(5, 7)",3,1,0.09189367294311523,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.0688410081202164e-05,0.0,0.00023483255063183606,LSTM,12,"(5, 7)",3,1,0.0932307243347168,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.508361962507479e-05,0.0,0.0002460700925439596,LSTM,12,"(5, 7)",3,1,0.10556316375732422,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.5294149458641186e-05,0.0,0.0002372024900978431,LSTM,12,"(5, 7)",3,1,0.08623337745666504,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.297842679079622e-05,0.0,0.00022150184668134898,LSTM,12,"(5, 7)",3,1,0.10599112510681152,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.9265796658582985e-05,0.0,0.00020083208801224828,LSTM,12,"(5, 7)",3,1,0.09503436088562012,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,4.235504457028583e-05,0.0,0.00018935232947114855,LSTM,12,"(5, 7)",3,1,0.09768128395080566,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.819913763436489e-05,0.0,0.00019004984642378986,LSTM,12,"(5, 7)",3,1,0.09668302536010742,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.924271368305199e-05,0.0,0.00020506064174696803,LSTM,12,"(5, 7)",3,1,0.09575152397155762,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.93108966818545e-05,0.0,0.00022184589761309326,LSTM,12,"(5, 7)",3,1,0.10634732246398926,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.709389784489758e-05,0.0,0.00023245785268954933,LSTM,12,"(5, 7)",3,1,0.10376548767089844,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.8756879803258926e-05,0.0,0.00023246950877364725,LSTM,12,"(5, 7)",3,1,0.08986902236938477,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.9866728911874816e-05,0.0,0.000228051925660111,LSTM,12,"(5, 7)",3,1,0.08748769760131836,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.653554085758515e-05,0.0,0.0002184914774261415,LSTM,12,"(5, 7)",3,1,0.09800863265991211,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.7511410482693464e-05,0.0,0.00020714354468509555,LSTM,12,"(5, 7)",3,1,0.10363078117370605,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.696396015584469e-05,0.0,0.0002001437242142856,LSTM,12,"(5, 7)",3,1,0.09744906425476074,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6842702684225515e-05,0.0,0.00019909368711523712,LSTM,12,"(5, 7)",3,1,0.09312033653259277,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.602236756705679e-05,0.0,0.00020447875431273133,LSTM,12,"(5, 7)",3,1,0.08097338676452637,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.60915764758829e-05,0.0,0.00021184100478421897,LSTM,12,"(5, 7)",3,1,0.1197972297668457,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.916389323421754e-05,0.0,0.00022036053996998817,LSTM,12,"(5, 7)",3,1,0.09721159934997559,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.5800247133011e-05,0.0,0.00022567599080502987,LSTM,12,"(5, 7)",3,1,0.09687614440917969,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.5531509638531134e-05,0.0,0.00022455438738688827,LSTM,12,"(5, 7)",3,1,0.09183645248413086,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.606249811127782e-05,0.0,0.00021689814457204193,LSTM,12,"(5, 7)",3,1,0.10428953170776367,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.677382119349204e-05,0.0,0.00020768929971382022,LSTM,12,"(5, 7)",3,1,0.09921717643737793,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.552875205059536e-05,0.0,0.00020094442879781127,LSTM,12,"(5, 7)",3,1,0.08624434471130371,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.603092773118988e-05,0.0,0.00020141583809163421,LSTM,12,"(5, 7)",3,1,0.0812828540802002,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6333975003799424e-05,0.0,0.00020817178301513195,LSTM,12,"(5, 7)",3,1,0.08536577224731445,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.5459255741443485e-05,0.0,0.00021590301184915006,LSTM,12,"(5, 7)",3,1,0.08260965347290039,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.4670589229790494e-05,0.0,0.00022125605028122663,LSTM,12,"(5, 7)",3,1,0.08930587768554688,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.7330817576730624e-05,0.0,0.00022209777671378106,LSTM,12,"(5, 7)",3,1,0.08423137664794922,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6414945498108864e-05,0.0,0.00021775640198029578,LSTM,12,"(5, 7)",3,1,0.0859518051147461,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.545229265000671e-05,0.0,0.00021143148478586227,LSTM,12,"(5, 7)",3,1,0.08864569664001465,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.4717348171398044e-05,0.0,0.00020507429144345224,LSTM,12,"(5, 7)",3,1,0.08483171463012695,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.62513201253023e-05,0.0,0.00020417834457475692,LSTM,12,"(5, 7)",3,1,0.08481216430664062,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6945613828720525e-05,0.0,0.00020689751545432955,LSTM,12,"(5, 7)",3,1,0.08050727844238281,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.4824450267478824e-05,0.0,0.00021089627989567816,LSTM,12,"(5, 7)",3,1,0.08373236656188965,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.615835157688707e-05,0.0,0.00021541060414165258,LSTM,12,"(5, 7)",3,1,0.0800771713256836,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.640424620243721e-05,0.0,0.00021764087432529777,LSTM,12,"(5, 7)",3,1,0.08060574531555176,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6016215744894e-05,0.0,0.0002176051348214969,LSTM,12,"(5, 7)",3,1,0.08447647094726562,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.784929867833853e-05,0.0,0.0002149645733879879,LSTM,12,"(5, 7)",3,1,0.08925652503967285,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.53215764334891e-05,0.0,0.00021075608674436808,LSTM,12,"(5, 7)",3,1,0.08988642692565918,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.5809094697469845e-05,0.0,0.0002077950193779543,LSTM,12,"(5, 7)",3,1,0.0848093032836914,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.549815664882772e-05,0.0,0.00020776508608832955,LSTM,12,"(5, 7)",3,1,0.08861684799194336,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.498888690955937e-05,0.0,0.0002096344396704808,LSTM,12,"(5, 7)",3,1,0.08926057815551758,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.487243520794436e-05,0.0,0.00021115881099831313,LSTM,12,"(5, 7)",3,1,0.08701372146606445,0
"2    [138, 129, 147, 35, 117]
Name: 0, dtype: object","2    [23, 135, 158, 190, 156, 185, 175]
Name: 1, dtype: object",nan,0.0,3.6233101127436385e-05,0.0,0.00021288129210006446,LSTM,12,"(5, 7)",3,1,0.08345675468444824,0
